comment_text,author,votes,time,predicted_emotion,confidence
@Ku đen đây  sinh tồn cũng kinh lắm,@TopGoals123,0,2 tháng trước,Fear,0.4236071705818176
Thiếu Thương em a lậm rồi rồi,@TopGoals123,0,2 tháng trước,Sadness,0.910262942314148
"Game sinh tồn ❌
Game chịu đựng ✅ 
Kỹ năng vừa yếu vừa ko có nhiệt quyết. Coi mà chán",@thanhnhutdo3914,0,2 tháng trước,Sadness,0.7322690486907959
thuê thằng mấy thg mặt chảy sữa Free fire đi ssinh tồn :)) ko cho đồ chắc chết từ ngày 2,@minhthanh962,0,2 tháng trước,Anger,0.35217928886413574
28:25 nhìn ông này đơn giản giỏi ghê,@vanhung150,2,2 tháng trước,Enjoyment,0.7066622972488403
🎉🎉 hay,@nguyenngocbinhnguyen9006,0,2 tháng trước,Enjoyment,0.8992869257926941
a ở đâu gần cho em thử thách sinh tốn với em thích sinh tồn haha,@tadungvlog,0,2 tháng trước,Enjoyment,0.7548843026161194
Thấy Vũ Trụ biết ai thắng rồi. kk,@vanthanhnguyen6801,0,2 tháng trước,Enjoyment,0.9012918472290039
chịu luôn á ông bỏ cuộc vì thèm thuốc ông bỏ cuộc vì nhớ vợ :),@tuyentrieu4502,0,2 tháng trước,Sadness,0.8086669445037842
❤❤,@Bactamtv,0,2 tháng trước,Enjoyment,0.7187678813934326
Hay thật anh ạ❤❤,@HMTK8,0,2 tháng trước,Enjoyment,0.8973413705825806
Sinh tồn cũng đơn giản đc cái vui 😂,@Bkonghieudaden,0,2 tháng trước,Enjoyment,0.8944916725158691
Vũ trụ ổng đi nghỉ mát,@TiếnPhạm-m9p4i,0,2 tháng trước,Enjoyment,0.4773848354816437
Em cũng muốn tham gia và khá tự tin về khả năng sinh tồn nhưng em ở tận Thái Nguyên xa quá ko có cách nào kết nối được với team anh Lâm❤,@KienNguyen-e4k,0,2 tháng trước,Sadness,0.5854823589324951
Chắc cho vũ trụ vlog vào danh sách đen của đường tăng quá😂,@longthanh9058,0,2 tháng trước,Disgust,0.5301460027694702
Tuy chưa xem hết nhưng biết kết quả là Vũ Trụ làm boss trong tập này r 29:02,@Mittodat-09,0,2 tháng trước,Enjoyment,0.8127871751785278
Anh Lâm mời sang Vlog đi ạ😅😅😅😅😅😅,@ThịnhĐức-w8s,1,2 tháng trước,Enjoyment,0.8558173775672913
Cho người miền tây choi chắc đc vài tháng 😂,@TinHuynh-f6k,0,2 tháng trước,Enjoyment,0.5567526817321777
Team toàn đồng đoàn ko ông mới thách đấu vô chi zậy 😂😂😂,@SonNguyen-bb4fg,0,2 tháng trước,Enjoyment,0.670204222202301
Đội nhà  chs ko lành mạnh vào chs sinh tồn toàn đi ngủ  để giữ sức còn khách mời thì người ta luôn chân luôn tay ko hết việc.,@hoanganhvu625,0,2 tháng trước,Disgust,0.567857563495636
trò này tôi mà đi là lấy giải nhất 100%,@kienthep,0,2 tháng trước,Other,0.47530415654182434
Em đề nghị anh mời thêm anh sang vlog để game khó hơn ạ😂,@TranKhangvy,0,2 tháng trước,Enjoyment,0.5579919815063477
"Mong anh làm thăm ngàn bán mì trộn tự làm sốt❤❤ topping là cá viên, xúc xích, phô mai ạ",@daitrang1979,0,2 tháng trước,Enjoyment,0.7035433650016785
Nói thật tụi này không biết sinh tồn,@lamnjnh,0,2 tháng trước,Other,0.37393587827682495
Vũ Trụ out quá :v,@nhuttran6607,0,2 tháng trước,Sadness,0.6218781471252441
Sắp 11 tr người đăng ký rồi,@TeachThuật,0,2 tháng trước,Other,0.5332406163215637
Mong anh ra thử thách sinh tồn 1 người. Qua 1 ngày được thưởng 1tr chẳng hạn.,@nerua9032,0,2 tháng trước,Sadness,0.8876148462295532
anh lâm ơi em mong anh làm vua đầu bếp: vua đồ ăn đường phố phần 2 đia em đã đăng kí rồi,@LiêmTrầnHoàngThanh,0,2 tháng trước,Enjoyment,0.7365615963935852
Mong đc ah cho đi giao lưu trãi nghiệm,@HungVulê-f8d,0,2 tháng trước,Enjoyment,0.6653404235839844
Anh vũ trụ kĩ năng đỉnh vãi ò,@junotran8930,0,2 tháng trước,Enjoyment,0.8567633032798767
Rừng này ở đâu z a,@trannhi4325,0,2 tháng trước,Other,0.561069905757904
j,@vinhsoctrang15t,0,2 tháng trước,Enjoyment,0.5688815116882324
Mong anh làm thử thách người cuối cùng ngừng ăn trái cây đi ạ🍏🍐🌰🥔🥑ai thấy hay cho tim để anh lâm làm ạ❤,@GIN-Z4V,0,2 tháng trước,Enjoyment,0.8991265296936035
Vũ trụ vlog quá out trình,@QuýDuy-s6e,0,2 tháng trước,Enjoyment,0.7524158358573914
"Tem ngoài thôi chứ Team Lâm thì Toàn ăn sẵn, vs chơi thôi chứ chả biết sinh tồn gì hết. Đi góp cho có đông vui thôi.",@Maychieugiaresg,0,2 tháng trước,Sadness,0.4052206575870514
Khéo mấy tập sau có bình trại team của phd vì mấy video gần đây ko thấy bình xuất hiện trong team bảo bình đi làm thử thách một thời gian ko biết thật ko,@AnhNguyễn-w4b1n,0,2 tháng trước,Disgust,0.28479713201522827
Kkk,@ThiduyenHa-l4u,0,2 tháng trước,Enjoyment,0.820229709148407
Kkkk,@ThiduyenHa-l4u,0,2 tháng trước,Enjoyment,0.8363427519798279
"Anh Vũ Trụ quá chuyên nghiệp, tận dụng được hết các vật phẩm được cấp mà lại còn tận dụng cực kỳ hiệu quả, biết quan sát địa thế, biết tìm kiếm mọi thứ, có thể tìm và làm một bữa ăn hoàn chỉnh có thể giúp no bụng chứ ko phải là cho có như những người khác. Kỹ năng sinh tồn là thượng thừa. Mình mới biết và vào kênh Vũ Trụ vlog xem thì quá đẳng cấp. Xứng đáng top 1 👍",@DuyVo-dl4iy,10,2 tháng trước,Loneliness,0.3420633375644684
Ông vụ trụ vừa kinh nghiệm nhiều mà cò pro nx,@HangKhach-ry1xk,0,2 tháng trước,Enjoyment,0.834191083908081
"Ai thích team các YTB sinh tồn chơi vòng kế như vũ trụ, sang vlog...điểm danh!❤",@KART-1st,0,2 tháng trước,Enjoyment,0.8936023712158203
A lâm mời bạn yến sinh tồn bên kenh phd di ak,@TrabvLe,1,2 tháng trước,Enjoyment,0.8466700315475464
K ai qua vũ trụ nổi đâu vũ trụ kĩ năng quá đẳng cấp r,@Hinhxam,0,2 tháng trước,Other,0.352375864982605
Vũ Trụ out trình quá 😂😂,@phuhuynh6174,0,2 tháng trước,Enjoyment,0.6400189399719238
dưới 18t đc tham gia không anh chưa thấy ai dưới 18 đc anh mời cả,@ThanhQuý-v1f,0,2 tháng trước,Other,0.4292946457862854
mới xem phần đầu biết vũ trụ win rồi,@HoangPhan26765,0,2 tháng trước,Enjoyment,0.5129782557487488
Mặt cu Ân hài quá,@ThươngPhamthi-t4r,0,2 tháng trước,Enjoyment,0.6804109811782837
Ông Vũ Trụ win ngay khi vừa bắt đầu 😂😂,@DauvaGao,0,2 tháng trước,Enjoyment,0.8229410648345947
xem đoạn đầu đã đoán ngay ai ăn giải ròi,@vucanhihi,0,2 tháng trước,Other,0.4725815951824188
Mấy con gà công nghiệp. Tôi đi rừng sống 7-10 ngày ko thức ăn thì rất bt.,@trijone8874,0,2 tháng trước,Sadness,0.8779585957527161
"Haha, nhìn vũ trụ vlog cứ như đag tận hưởng chuyến du lịch trong rừng suối v, chill vs mưa nx chứ😂😂😂",@trithai-pd7pj,10,2 tháng trước,Enjoyment,0.8497537970542908
"Còn t thì thắc mắc thứ bà seiko đưa cho okarun là thứ sức mạnh j, liệu có bá hơn ko ?",@TUANANHANG-hj1pz,0,2 tháng trước,Other,0.4613606035709381
cảm thấy chất lượng kém quá,@hoangyen9687,0,2 tháng trước,Disgust,0.517039954662323
Chào cái bàn là sao v MN k hiểu thật sự,@HảoNguyễn-u5c9g,0,2 tháng trước,Other,0.4297955632209778
đã là nói Sinh tồn nha e ai chịu đc thì thắng thôi đâu cần phải loại,@baixanvlog6081,0,2 tháng trước,Other,0.6556333303451538
Mời sang vlog mới dữ,@TanPham-fu9su,0,2 tháng trước,Disgust,0.5357821583747864
Đề nghị Vũ Trụ Vlog đại chiến Sang Vlog 300 hiệp 😂,@Mr_Duc18,0,2 tháng trước,Enjoyment,0.8525674343109131
Vũ trụ solo câu cá vs anh côn 😂😂,@NamDuy-f2s,0,2 tháng trước,Enjoyment,0.8049229979515076
"anh làm 1 tập mời tất cả các kênh làm về sinh tồn về thi đấy sinh tồn đi 
mọi người cùng like cho em để được thực hiện nhé",@TriệuDuy-g5y,0,2 tháng trước,Enjoyment,0.844548761844635
"Coi 15 phút đầu cũng đoán cái ông Vũ trụ thắng rồi, 😆",@TintinStory2000,0,2 tháng trước,Enjoyment,0.8475884199142456
Ngoài thằng vũ trụ ra thì mấy thằng kia chán vl,@AngelNumber90,0,2 tháng trước,Disgust,0.6129114627838135
hay,@vkcuangonnhattri1389,0,2 tháng trước,Enjoyment,0.8431627750396729
hay,@vkcuangonnhattri1389,0,2 tháng trước,Enjoyment,0.8431627750396729
Nhìn ông Vũ Trụ đánh lửa là biết out trình rồi😮,@tainguyen2223,0,2 tháng trước,Enjoyment,0.8932400941848755
Sao để được tham gia sinh tồn a,@LinhPhamDuy-ey8sp,0,2 tháng trước,Other,0.7029532790184021
ua a vỹ đâu rồi a,@BuifNhung-v8r,0,2 tháng trước,Other,0.5923199653625488
Ông vũ trụ out trình vậy tr,@oHuynh-ed4hm,0,2 tháng trước,Other,0.4394082725048065
"Mong anh lâm sau này tiếng triển thêm nhiều caraman chuyên nghiệp , sẽ có nhiều cảnh quay đẹp hơn nha chúc team nhiều sức khoẻ ăn mừng 11tr ng đăng ký.",@almond_progresscute,0,2 tháng trước,Loneliness,0.19708865880966187
thú zị,@kunotora4485,0,2 tháng trước,Disgust,0.498405784368515
Thích nhất ah lâm làm video sinh tồn giống vậy... Vì lần đầu mik biết ah lâm thấy ổng làm video sinh tồn ở.bụi chuối ..tuy là kênh ah lâm bh đã lớn ..nhưng mik vẫn thik xem mấy video sinh tồn cũ hơn .. 😅 ý kiến riêng,@HiềnHuỳnhVăn-z9v,0,2 tháng trước,Sadness,0.39869028329849243
Mời sang vlog vòng chung kết đi anh lâm,@ConCá-p2h,0,2 tháng trước,Enjoyment,0.4530733525753021
Taem Lâm solo với taem PHD kh biết như nào nhỉ:),@GiaHuy-ho7dx,0,2 tháng trước,Enjoyment,0.8355885744094849
Ai hỏi,@JsjsJsjsj-l9o,0,2 tháng trước,Other,0.682045578956604
vũ trụ vlog sinh tồn đỉnh lắm nhìn là thấy quen bên kênh phương hữu dương sinh tồn 10 ngày cùng với sáng tiền xu,@DuNguyen-pi9pz,0,2 tháng trước,Enjoyment,0.8935807347297668
Vẫn non lắm 😅,@inhxuanhuy4415,0,2 tháng trước,Sadness,0.3537404537200928
ra them clipp nguoi cuoii cung di anhh,@vuongnguyen6718,0,2 tháng trước,Enjoyment,0.8852154612541199
mình thích xem có vũ trụ lắm luôn,@Cattuong_dangiu307,0,2 tháng trước,Enjoyment,0.5195944309234619
Thi thố gì nữa….mới thấy vũ trụ thôi biết ngay kết quả😂 tìm nấy kênh làm về sinh tồn mà mời…nó mới gây cấn và ngang tài…chứ làm clip này thiệt chẳng có gì cuốn. Vì ko cân xứng…ý kiến riêng ai thấy đúng thì like,@ChienNguyen-e4m,0,2 tháng trước,Sadness,0.2791546583175659
cách nào để được tham gia thử thách vậy a,@Vương-m7n,0,2 tháng trước,Other,0.6533367037773132
"Ko mua áo chơi đc ko a lăm ,ko cần phần thưởng",@giangvlog2053,0,2 tháng trước,Sadness,0.37531188130378723
"Mai mốt có chơi sinh tồn cho e chơi với ,ko cần phần thưởng chỉ vui thôi ,sinh tồn như thế chắc e sống ở đó luôn đó",@giangvlog2053,0,2 tháng trước,Enjoyment,0.6679186224937439
"Ở sát bờ suối rất nguy hiểm 
Mưa lớn dồn dập nguy cơ lũ quét. Ù một phát không tránh kịp",@nhachoaremixtonghop6444,0,2 tháng trước,Fear,0.5828633904457092
Vũ trụ vlog out trình rồi …,@ducphamvan8326,0,2 tháng trước,Enjoyment,0.7211403250694275
anh cho e xin link mua bộ đồ sinh tồn với ạ,@bryanepr,0,2 tháng trước,Other,0.6416062712669373
Anh Vũ Trụ y như làm vlog chill á 😂😂,@TuytNhuLý,0,2 tháng trước,Enjoyment,0.5721328854560852
Toan mấy thg làm biến đi sinh tồn. Làm cái chỗ trú ẩn cũng chẳng ra cái trò hề gì,@sangnguyen6060,0,2 tháng trước,Disgust,0.7266207337379456
Kg có nhang mũi chịu đc mới lạ,@sangnguyen6060,0,2 tháng trước,Enjoyment,0.37906262278556824
để tham gia ạ,@vanquang-h9z,0,2 tháng trước,Other,0.6883805394172668
em muốn mua một áo ạ,@vanquang-h9z,0,2 tháng trước,Other,0.6434673070907593
.,@kyBun-u1p,0,2 tháng trước,Sadness,0.584265947341919
"Thử thách người cuối cùng ăn đồ chay đi anh Lâm ơi, chúc cả team nhiều sức khỏe ạ🥰",@DuyHoang-tu2xs,0,2 tháng trước,Enjoyment,0.8664957880973816
Sinh tồn trong nhóm này vủ trụ vlog là tháy ok rồi,@XuyênNguyễn-o9h9w,0,2 tháng trước,Disgust,0.522297739982605
anh lâm làm người cuối cùng ăn cay đi anh,@AnhTuấn-u8h1c,1,2 tháng trước,Other,0.3738444149494171
Suối thiếu gì cá lóc vay xanh lấy tép móc dô lử câu dính liền thiếu gì cá,@Duyanem-os7jg,0,2 tháng trước,Disgust,0.6085971593856812
"Thêm những giải nho nhỏ kiểu như: giải thưởng cho người tạo lửa trong tgian ngắn nhất, hay câu được nhiều cá nhất.... ( các giải này sẽ ẩn thông tin cho người chơi, chỉ ban tổ chức sẽ công bố khi chốt giải)",@Cold.Air.,0,2 tháng trước,Loneliness,0.36098718643188477
"thấy vũ trụ vlog là thấy cuộc chơi đã kết thúc khi chưa bắt đầu rồi kaka, này phải sang vlog mới cùng đẳng cấp",@xemayvinhhoaleduan,0,2 tháng trước,Enjoyment,0.46836185455322266
Trời ơi huyện tui ở😂❤❤,@NhuQuynh-y3t3g,0,2 tháng trước,Sadness,0.4726914167404175
có một anh diễn viên đúng không thấy quen quen,@halamungthi7211,0,2 tháng trước,Enjoyment,0.6656340956687927
Thử Thách 48h thăm ngàn yagami mì cay đi ah❤,@quinnhut,0,2 tháng trước,Enjoyment,0.8931074142456055
neu moi nguoi chua biet ong vu tru la mot youtobe lam ve sinh ton,@gjjgghkk1345,0,2 tháng trước,Sadness,0.5257184505462646
12:36 - 16:30 Tạo lửa bằng dụng cụ sinh tồn thấy ông Vũ Trụ Vlog này đỉnh thật,@duongnhanvlogger,0,2 tháng trước (đã chỉnh sửa),Enjoyment,0.890870988368988
😂 sau cân nỗi anh vttru vlog😂,@haubostv3359,0,2 tháng trước,Sadness,0.5238838195800781
Cho anh Côn team Phd vào thử thách nx thì tuyệt vời nhỉ ăn 😅😅,@bao9304,0,2 tháng trước,Enjoyment,0.9032889008522034
Rất thích những líp như thế này mong a lâm ra thật nhiều,@NghiHuỳnh-u8m,0,2 tháng trước,Enjoyment,0.8611734509468079
Vũ trụ thắng r,@NamNguyenuthyuf,0,2 tháng trước,Enjoyment,0.7572860717773438
mới vô chơi tôi thấy có ông Vũ trụ là biết ông Thắng chắc,@dutvan2757,0,2 tháng trước,Enjoyment,0.4151633083820343
Đúng rồi tập sau anh mời sang vlog đi ạ,@NgânNguyễnThịThảo-d5p,0,2 tháng trước,Other,0.6615650057792664
"Không có tí kỹ năng sinh tồn cũng muốn tham gia, trừ Ô Vũ trụ",@kichieu3278,0,2 tháng trước,Disgust,0.4590955674648285
Lâu lâu mới thấy anh có ky năng pro mới đâng xem,@mhatsignup8611,0,2 tháng trước,Enjoyment,0.864342212677002
Lúc trước anh của em xem anh mãi mà em không thích xem anh bây giờ lớn rồi thấy anh làm video hay mà đầu tư rất nhiều:),@Meomuonngu,0,2 tháng trước,Enjoyment,0.5292007923126221
Anh cho mấy người tean bắt ná sắt đi anh lâm,@kientrantrung4272,0,2 tháng trước,Other,0.4312169849872589
Để ông Tú ngủ xem vô địch đc ko,@suengren6669,0,2 tháng trước,Other,0.7449732422828674
A vũ bỏ ảnh đó Tết lên rước ảnh cũng ngon lành ❤,@nhieuvo8344,0,2 tháng trước,Enjoyment,0.9111219644546509
Vu tru về dich sao cung👍,@HienNguyen-gt3uv,0,2 tháng trước,Enjoyment,0.4308944344520569
Anh Lâm ơi làm thêm vd bên kênh Lâm Gaming điii🥹,@embongcte.12,0,2 tháng trước,Enjoyment,0.8846043348312378
mời sang vlog với vũ trụ vlogs vào XD,@lyhaihhaiw4141,0,2 tháng trước,Enjoyment,0.6651284694671631
"Tú 
❌ Đi Sinh Tồn 
✅ Đi Ngủ Với Thiên Nhiên",@GiangKa3011,0,2 tháng trước,Enjoyment,0.766406238079071
nhìn b áo vàng như a ở quãng ngãi qá,@shorts76999,0,2 tháng trước,Other,0.6795466542243958
Khoái mỗi vũ trụ vlog tại ổng người miền Tây nghe thân thuộc nó lại quen quen tại nói tiếng miền tây,@YoichiNagumo-h3r,0,2 tháng trước,Enjoyment,0.7587932348251343
Ai nghe tiếng robolox ko,@Huy-f8o6k,0,2 tháng trước,Sadness,0.7772860527038574
"Fan vũ trụ đây,chưa thi đã biết người chiến thắng kk",@tiengthach5449,0,2 tháng trước,Enjoyment,0.903722882270813
nhìn cách sinh tồn quá chán như trẻ con nhung nhúc. cho mình 1 con dao 1 bật lửa là sống mới ngày trong rừng,@tungluong-f7b,0,2 tháng trước,Sadness,0.36998552083969116
Anh làm Sinh tồn ở ĐỒNG THÁP ĐI. CÓ TÔM CUA CÁ ĐI ANH SINH TỒN GÌ HOANG DÃ QUÁ,@NghiaThanh-p7k,0,2 tháng trước,Sadness,0.4361560642719269
Ông vũ trụ nó ở cái tầm chất 😂😂😂,@hoangphi5897,0,2 tháng trước,Enjoyment,0.7300846576690674
Mời team Thánh Xàm Vlog đi Lâm,@haidangthanh7225,0,2 tháng trước,Enjoyment,0.676162838935852
"mình thấy từ lúc vỹ quay trở lại team anh lâm còn k ưa vỹ như lúc nầu nữa
kiểu anh lâm cho vỹ qua trở team nma anh lâm lại hất hủi vỹ quá",@LĩnhTrần-c3j8y,0,2 tháng trước,Disgust,0.4137360751628876
vũ trụ mạnh thí,@HieuHoang-pw7pp,0,2 tháng trước,Other,0.651923656463623
Sinh tồn như e tú thì trận sau nghĩ đi e ưi . Nhìn chán quá .ko có tí khởi sắc nào,@cuongtiger9604,0,2 tháng trước,Sadness,0.8464853763580322
A cho. Em tham gia với @ a lâm,@HữuNghĩaBùi-m2i,0,2 tháng trước,Enjoyment,0.7642115950584412
"A Lâm ơi a làm sinh tồn toàn Nữ đi ạ, e xung phong xin 1 vé với ạ, e đã từng tham gia “Người cuối cùng trong hồ bơi” nè, vẫn đang rất nhiệt huyết hehe",@thoavo610,0,2 tháng trước,Sadness,0.42114344239234924
Mấy cóc ke này mà đòi st với Vũ Trụ..😂😂😂,@HoangHoang-yo9mq,0,2 tháng trước,Disgust,0.4718707203865051
Con tướng vũ trụ quá mạnh 😢,@PhongHoai-ux4xe,0,2 tháng trước,Enjoyment,0.6668931841850281
nhiều đồ v vũ trụ vlog chắc ở mấy tháng quá,@karot3008,0,2 tháng trước,Other,0.7235486507415771
Mời team thánh xàm vlog vs ad,@Phongvõ-s2i,0,2 tháng trước,Disgust,0.6276097893714905
Muốn làm gia thì làm sao anh ơi,@sanghieu1325,0,2 tháng trước,Other,0.6387244462966919
"ông vũ trụ như kiểu đi làm
vlog cho ổng vậy thấy nhẹ nhàng quá 😊😊",@Khuonmautheluc,0,2 tháng trước,Enjoyment,0.8278475403785706
Mấy cha nghĩ sao đi so sánh với sang vlog ngta chuyên nghiệp cỡ nào r nội tạo lửa là trùm cmnr chưa nói đến biết hơi nhìu về cây rừg ăn dc hay ko ăn dc,@HaHan-h1t,0,2 tháng trước,Disgust,0.6340339183807373
Lam liep an chung da dieu lam,@anvominh-xc8ih,0,2 tháng trước,Sadness,0.6137571930885315
Chưa xem hết nhưng tui đoán Vũ trụ vlog win. Bạn ấy chuyên về sinh tồn rồi,@cauut3723,0,2 tháng trước,Other,0.39016610383987427
"Cây đánh lửa mọi người xài chưa đúng lắm, cạo 1 ít từ cây đánh lửa, rồi mới đánh lửa thì nó sẽ cháy bùng lên, dễ cháy hơn",@HuyzYtb,0,2 tháng trước,Other,0.2967000901699066
"Vũ Trụ Vlogs cá nhân mình thấy anh hay, điềm đạm, giống anh Lâm của những ngày đầu . Mong anh sẽ phát triển hơn nửa ❤",@xinhlamhuong9183,0,2 tháng trước,Sadness,0.2503072917461395
Này phải cho a sang vlog vào mới hay,@NhutMinh-vl4en,0,2 tháng trước,Other,0.5398668050765991
Nhìn từ đầu là biết ông Vũ Trụ sẽ win mò,@Mèo_FF05,0,2 tháng trước,Other,0.5295618772506714
 @HaHan-h1t  sang vlog tuổi gì về sinh tồn đâu. Toàn quay 1 mình diễn,@Hotramvlog68,0,2 tháng trước,Enjoyment,0.7724917531013489
Trời ơi trời Bé Tú ❤ dễ thương 😅,@maithanh9878,0,2 tháng trước,Enjoyment,0.9130656719207764
"Cho mình vào đây chắc mình sống cả tháng 
Chỉ cần bật lửa cây dao dây thừng nỏ bắn thun cần câu là ok",@hoanguyeninh4244,0,2 tháng trước,Enjoyment,0.7800746560096741
Thích ông Vũ Trụ ghê luôn. Kiểu ông thân thiện ấy ❤❤❤,@maithanh9878,0,2 tháng trước,Enjoyment,0.8953478336334229
Nhờ a vũ trụ vlogs mình mới biét đến kênh lâm vlog này,@LeLuan-xi6qf,0,2 tháng trước,Enjoyment,0.895121693611145
có vũ trụ Vlog coi hay này. đúng sinh tồn,@vuongNguyen-nc6hu,0,2 tháng trước,Enjoyment,0.4527064561843872
Vũ Trụ Vlog: Game là dễ 😂,@cakhay8021,0,2 tháng trước,Enjoyment,0.8925057649612427
Sang vl ở cả tuần cũng dc,@kimanhnguyenthi5131,0,2 tháng trước,Enjoyment,0.4324853718280792
37:46 coi đc nữa tiếng 7 cái qc,@quithuongngan2728,1,2 tháng trước,Enjoyment,0.8059479594230652
Vũ trụ đỉnh thiệt 😢,@Mỹ-Ngà1504,0,2 tháng trước,Enjoyment,0.895685613155365
Vừa vào thấy anh vũ trụ vloc ôi dời em đã nghĩ là mấy người khác sao đấu lại ❤,@myumvn4859,0,2 tháng trước,Sadness,0.2892329692840576
Tập sau mời sang vlog đi anh ơi cho Game kịc tính đi anh 🎉,@nghialay7760,1,2 tháng trước,Other,0.6000369787216187
anh lâm ơi anh làm clip team phd vs team lâm vlog sinh tồn đi ah,@VuLinh-c7n,0,2 tháng trước,Enjoyment,0.476197212934494
"Vũ Trụ out trình quá, hi vọng gala có đối xịn :D",@thachcuongnguyen8579,0,2 tháng trước,Enjoyment,0.8974858522415161
con người gì k có chí cần tiến vậy ta? tú nó theo a lâm lâu rồi đâu phải 1 2 ngày đâu. nhìn ngứa mắt thiệt,@trinhthang5673,0,2 tháng trước,Disgust,0.6804192662239075
vũ trụ trần dần,@phune1033,0,2 tháng trước,Other,0.5585593581199646
"1:14 hé ông này cx coae clip st ngoài đaor cx sáng bên phd này tr view luôn:)
Công nhânk kỹ nag đỉnh thiệt",@NguyenLong-fu8he,0,2 tháng trước,Enjoyment,0.8839445114135742
tôi cũng tên Quang này trùng tên,@HânNguyễngia-h4w,0,2 tháng trước,Other,0.5095181465148926
Tập 6 mờii ah sang vlog qa nx anh❤,@BatSom-z7d,1,2 tháng trước,Enjoyment,0.877305805683136
Chơi mà cấm hút thuốc thì xác định đừng đi . Đã hút thuốc 2 tiếng mà ko hút thì chịu gì nỗi,@bacbaphi175,1,2 tháng trước,Disgust,0.5621309280395508
Mời Sang vlog đi Anh Lâm vua sinh tồn đó,@tuvi7812,0,2 tháng trước,Enjoyment,0.6529233455657959
 @quithuongngan2728  quảng cáo nhiều vãi lun á,@pdang.w,0,2 tháng trước,Disgust,0.4953036308288574
 @BatSom-z7d  ý kiến hay nè,@duyvan-s6q5q,0,2 tháng trước,Enjoyment,0.8858444690704346
Em năm vậy em thằng roi,@TrọngTrươngvăn-k8b,0,2 tháng trước,Disgust,0.4394889771938324
coi 20p đầu là biết ai win luôn=)),@DuyNguyen-hj2ig,0,2 tháng trước,Enjoyment,0.7240514159202576
Ngay từ đầu nhìn là biết ai win rồi 😂😂😂,@HieuKhong-wn6pk,0,2 tháng trước,Enjoyment,0.6292074918746948
Hóng a làm cấm trại 24h trong mall,@HyuZ03,0,2 tháng trước,Other,0.5660135746002197
"Vòng gala anh mời Sang Vlogs với Vũ Trụ đi anh, gây cấn hơn🥰",@KhanhNguyen-kr1mn,0,2 tháng trước,Enjoyment,0.8753790855407715
4 thằng sang vlog. Cũng ko thắng nổi vũtruvlog đâu,@KimChiHuỳnhThị-v1z,2,2 tháng trước,Disgust,0.7188666462898254
4 thằng sang vlog. Cũng ko thắng nổi vũtruvlog đâu,@KimChiHuỳnhThị-v1z,1,2 tháng trước,Disgust,0.7188666462898254
Th mập quá đạo lí,@RyTra-o4x,0,2 tháng trước,Disgust,0.5639799237251282
hi anh lâm,@ThịnhPhan-i2k,0,2 tháng trước,Enjoyment,0.7268322110176086
Về rừng cà mau sinh tồn đi anh,@DuyBảo-u8m,0,2 tháng trước,Other,0.7447465658187866
Chưa chơi đã biết vũ trụ thắng chắc r 😊,@HoangĐỗ-v4s3g,0,2 tháng trước,Enjoyment,0.7061886787414551
"😂 idol vũ trụ qua thi là tự nhiên 99,9% win 😅😅😅😅",@emanhchicominhem5375,0,2 tháng trước,Enjoyment,0.9030222296714783
Hải phòng kìa úi chỗ tôi đang sinh sống,@VyPhương-k7b,0,2 tháng trước,Other,0.5914463400840759
Sinh tồn ân với thương là trùm r,@KhangNguyễn-b1f,0,2 tháng trước,Sadness,0.3259998559951782
E có ý kiến tập sau sinh tồn a mời những khán giả có kỹ năng sinh tồn tốt để coi cho gay cấn .,@Nguyencuong-kr2ih,0,2 tháng trước,Enjoyment,0.41837233304977417
Vũ Trụ out trình,@SjsjjTianf,0,2 tháng trước,Other,0.6064457893371582
A vũ trụ ổng là bá trong đây rồi. Ai dám đua sinh tồn vs ổng,@KimChiHuỳnhThị-v1z,0,2 tháng trước,Enjoyment,0.2798141539096832
Hok có tiền mua áo ước đc mời chơi trải nghiệm . Cố gắn hết sức 😊😊😊😊😊,@ThaoTran-fo7uu,0,2 tháng trước,Enjoyment,0.8945710062980652
Đây phải có a Thương vô chs mới hấp dẫn hơn tại a Vũ Trụ Vlogs ổng làm sinh tồn hồi giờ rồi khó cân kèo với mấy a này,@Nguyencuong-kr2ih,0,2 tháng trước,Disgust,0.44009312987327576
Ứng tuyển thì bao lâu nhận được phản hồi vậy ạ,@taidantv,0,2 tháng trước,Other,0.6374691724777222
M cũng zị à,@anhkimthue3765,0,2 tháng trước,Enjoyment,0.7371117472648621
24h sinh tồn ở trên cây đi anh,@Quynn14812,0,2 tháng trước,Other,0.742283046245575
Anh tú hài quá à😂,@UmAn-wo3ol,0,2 tháng trước,Enjoyment,0.8810495734214783
anh làm video Người cuối cùng ngừng ăn gỏi cuốn ik anh,@minhđuctrần-z2q,0,2 tháng trước,Sadness,0.48309576511383057
mời sang vlog tham gia 😂😂😂,@locmailocmai,0,2 tháng trước,Enjoyment,0.8601477146148682
Gặp sangVlog nó bắt hết cá cái suối 😂😂😂,@hiếunguyễnchí-d3i,0,2 tháng trước,Disgust,0.40029633045196533
Hi vọng vòng gala a Lâm sẽ cho thử thách siêu khắc nghiệt cho mãn nhãn viewers chứ mấy clip sinh tồn của team đang còn chu cấp nhiều quá,@ucnguyennhu6206,0,2 tháng trước,Enjoyment,0.287117063999176
